id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state
5846,50000,240,900,4,10,1,147000,1,0,30,7.89,0,7302,31.99,18.12,0,281,Walmart,medical,446xx,OH
5847,30000,240,600,2,1,2,110000,0,1,20,12.05,0.01,12306.83,65,14,0,344,pizza hut,debt_consolidation,880xx,NM
5848,80000,240,1500,4,10,0,319000,1,0,10,11.16,0.01,22437.17,86.8,19.12,1,-4,MSD Warren Township School District,other,462xx,IN
5849,200000,300,2300,3,5,0,243000,1,0,20,10.16,-0.01,5569.65,34.76,12.76,1,3,Team Lead,debt_consolidation,480xx,MI
5850,290000,300,3500,3,1,0,1108000,1,0,10,15.11,-0.01,18215.83,38.72,44,0,329,Data Solution Technology ,debt_consolidation,462xx,IN
5851,290000,300,4000,6,10,0,357000,1,0,20,13.05,0.01,10056.83,55.54,41,0,348,Penn State Hershey Med Center,debt_consolidation,171xx,PA
5852,350000,300,5000,6,6,0,594000,1,0,20,16.05,0.01,28319.52,74.72,30,0,314,Premier Prizm Solutions,credit_card,080xx,NJ
5853,30000,240,600,3,8,0,481000,0,0,10,12,0,6014.35,44.88,24.76,1,277,UNCW Presents Director,home_improvement,284xx,NC
5854,210000,300,2900,5,2,1,416000,1,0,20,18.16,0.01,39865.65,68.84,45.12,1,-4,Machinist Lead,credit_card,770xx,TX
5855,230000,300,2800,3,2,1,245000,1,0,20,9.95,0.01,28359.17,85.71,26.35,1,347,Trevera,debt_consolidation,926xx,CA
5856,50000,240,800,2,8,0,130000,0,1,20,11.05,1,6351.65,64.16,33.12,1,298,Cashier,credit_card,864xx,AZ
5857,70000,240,1100,2,1,1,200000,1,0,10,11.95,-0.01,892.17,4.46,19.65,0,299,"AtriCure, Inc.",other,450xx,OH
5858,120000,300,1600,4,2,1,225000,1,0,30,8.89,-0.01,23924.65,61.76,12.88,0,5,Langdale Vallotton LLP,debt_consolidation,316xx,GA
5859,160000,240,2800,3,10,0,428000,1,1,10,5.05,0.01,63686,72.42,11.76,0,460,technician,debt_consolidation,057xx,VT
5860,160000,300,2400,6,10,0,244000,1,0,10,9.05,0.01,10621.65,65.09,23.76,0,5,Meat cutter,other,640xx,MO
5861,270000,240,5200,5,10,1,593000,1,0,10,13.11,-0.01,17841.17,53.7,23.76,0,407,Audio Visual Reality,debt_consolidation,920xx,CA
5862,90000,240,1500,2,1,1,250000,0,1,10,8.95,0.99,7077.65,58.54,15.76,0,319,Quad Graphics,debt_consolidation,531xx,WI
5863,150000,300,1800,4,7,1,209000,1,0,20,6.05,1,4913.48,74.18,11.76,1,6,field technician,debt_consolidation,201xx,VA
5864,110000,300,1400,5,1,1,177000,1,0,10,3.89,0,6537.83,99.51,5,1,-5,Sign Fabricator,debt_consolidation,254xx,WV
5865,110000,300,1200,2,3,1,149000,0,0,0,6.05,0.01,2048.48,10.86,8.76,0,4,NSLIJ,car,115xx,NY
5866,80000,240,1200,1,6,0,216000,0,1,10,8.05,0.01,7639.17,58.76,19.88,0,267,Lepko Finishing,home_improvement,189xx,PA
5867,170000,300,2100,3,10,0,216000,1,1,30,9.11,-0.01,17398.52,60.02,20.24,0,403,Hope School District,other,718xx,AR
5868,100000,240,1900,4,8,0,623000,0,0,10,8.05,0,11648.17,86.72,20.76,0,302,Cisco Systems,credit_card,028xx,RI
5869,80000,240,1400,4,6,1,127000,1,0,20,6.05,0,6576.17,82.09,15.76,0,-2,Maintenance worker,debt_consolidation,104xx,NY
5870,150000,240,2200,1,1,0,350000,0,1,0,12.16,0.01,10650,33.96,27.24,1,343,RN,debt_consolidation,950xx,CA
5871,350000,240,6300,4,2,0,874000,1,0,10,22.05,2,11892.35,33.46,44.24,1,313,President/Corporate Counsel,small_business,346xx,FL
5872,170000,240,3400,6,10,0,240000,1,0,30,10.11,1.01,-106.91,-0.12,16.12,1,4,Director of College Operations,debt_consolidation,028xx,RI
5873,100000,300,1400,5,9,0,340000,1,0,30,11.95,0.01,14865.83,57.98,28.12,1,312,Mechanic,medical,381xx,TN
5874,60000,240,1100,4,1,0,297000,1,0,30,18.89,0.01,39230.35,42.72,36.65,1,362,Shoshone Municipal  Pipeline,medical,824xx,WY
5875,350000,300,4400,4,2,2,478000,1,0,10,14.11,0,48169.83,70.8,33,0,454,Regional Vice President,debt_consolidation,433xx,OH
5876,200000,300,2300,3,10,1,369000,1,0,30,17.95,1,25370.48,70.81,29.65,1,325,Loss Control speacialist,debt_consolidation,114xx,NY
5877,50000,240,800,2,10,0,394000,1,0,20,18.95,0,16427.17,39.46,46.12,1,331,Secretary,debt_consolidation,125xx,NY
5878,350000,240,6100,3,2,1,891000,1,0,20,11.11,0,48767.65,88.79,17.24,0,279,Manager,debt_consolidation,900xx,CA
5879,150000,240,2600,3,3,1,394000,0,0,10,12.11,0.01,7848,46.56,24.24,0,306,Nickel USA,debt_consolidation,070xx,NJ
5880,210000,300,2500,4,9,0,232000,1,0,10,6.11,0,13025.83,69.38,14.76,1,276,Dispatcher,debt_consolidation,307xx,GA
5881,200000,300,2900,6,2,1,413000,1,0,20,9.95,-0.01,25029,85.64,35.76,1,339,Bank of America,debt_consolidation,211xx,MD
5882,100000,240,1800,4,2,1,194000,1,0,20,5.05,0.01,5929.83,76.72,5.88,0,-2,Neiman Marcus,debt_consolidation,331xx,FL
5883,120000,240,2000,2,1,2,167000,0,1,20,5,0.01,13351.83,83.68,13,0,7,Pier 1 fish n chips,debt_consolidation,917xx,CA
5884,150000,240,2600,3,8,0,256000,1,0,20,11.11,0.01,9745.65,47.76,24.76,1,6,heavy eqipment operator,debt_consolidation,752xx,TX
5885,70000,240,1400,4,10,0,165000,0,0,10,3,0.01,4139.83,56.66,18.65,0,300,security officer,debt_consolidation,900xx,CA
5886,90000,240,1500,5,1,1,125000,0,0,10,7,0,6646.17,45.92,11.24,0,6,Administrative assistant ,debt_consolidation,018xx,MA
5887,50000,240,900,3,3,0,204000,1,1,20,8.11,0.99,5679,38.84,29.65,0,457,Title specialist,medical,760xx,TX
5888,300000,240,5100,3,10,2,606000,1,0,20,10.95,-0.01,8643.35,71.76,41.76,0,309,Correction Officer,home_improvement,116xx,NY
5889,150000,240,2600,3,8,1,247000,1,0,20,9.95,-0.01,14169.65,73.74,29.65,0,7,lead,debt_consolidation,930xx,CA
5890,190000,300,2400,4,10,1,276000,0,0,30,9.95,0.01,14800.17,50.64,26.12,1,9,Enlisted ,debt_consolidation,763xx,TX
5891,70000,240,1200,4,3,1,281000,1,0,20,13.95,2,1556.65,38.9,26,0,6,schedule supervisor,house,208xx,MD
5892,230000,300,3000,5,1,0,123000,1,0,30,9,3.99,3207,22.3,34.88,1,321,maintenance ,other,479xx,IN
5893,150000,240,2600,4,2,0,194000,0,0,30,14,-0.01,12820.17,57.4,25,0,-2,outreach ,debt_consolidation,731xx,OK
5894,120000,240,2400,5,6,1,194000,1,0,20,10,0,7585.83,83.04,13.24,0,4,CNC operator,debt_consolidation,070xx,NJ
5895,140000,300,2200,7,10,0,333000,1,0,30,13.95,0.99,27617.83,61.69,43.65,1,378,Senior Engineering Tech,credit_card,028xx,RI
5896,170000,300,2200,5,10,0,247000,1,0,20,14,0,19380.17,56.02,22,0,-3,pest control service specialist,credit_card,295xx,SC
5897,50000,240,900,4,2,1,90000,0,0,20,8.84,0.01,2251,27.48,8.88,0,-1,Server,moving,553xx,MN
5898,100000,240,1700,3,5,1,666000,0,0,10,6.16,0.01,10488,87.16,11.35,0,327,Wunderlich-Malec,moving,913xx,CA
5899,270000,300,3600,4,6,0,304000,1,0,20,9,0.01,18071.52,89.98,13.65,1,0,Presbyterian Manors of Wichita,debt_consolidation,672xx,KS
5900,170000,240,2700,2,3,0,303000,1,0,20,14.11,0.01,34759.48,51.46,30.65,1,380,Life Insurance Agent,credit_card,631xx,MO
5901,50000,240,900,7,1,1,185000,0,0,30,5.11,1.01,4887.17,93.18,27.12,0,319,Gateway Behavioral Health Services,debt_consolidation,315xx,GA
5902,50000,240,900,3,1,1,80000,1,0,30,9.95,0.01,9534.48,47.78,9.65,1,0,stylist,debt_consolidation,950xx,CA
5903,150000,240,2600,4,1,1,368000,1,0,20,6,0.01,7369,94.98,8.24,1,-7,Head Chef,debt_consolidation,890xx,NV
5904,170000,300,2100,5,4,1,224000,1,0,30,18.05,0.01,12804.83,33.68,33.12,1,3,Accounts Receivable ,debt_consolidation,800xx,CO
5905,80000,240,1400,2,8,0,122000,0,0,10,7,0.01,4168.17,48.19,15.24,0,301,Clerk,credit_card,792xx,TX
5906,180000,300,2500,5,5,0,290000,1,0,10,9.11,0.01,14202.65,84.29,24.12,0,0,Time Warner Cable,debt_consolidation,922xx,CA
5907,150000,300,1900,5,1,0,203000,1,0,30,13.16,0.01,19435.48,47.76,22.76,1,-497,Firefighter/Emt,debt_consolidation,631xx,MO
5908,90000,240,1400,3,9,1,172000,1,0,10,13.84,-0.01,1031.35,6.52,32.88,1,348,Agent,debt_consolidation,560xx,MN
5909,160000,240,2500,1,10,1,239000,1,1,20,10.11,0.01,27648.65,88.22,31.12,0,416,manager,debt_consolidation,936xx,CA
5910,240000,240,4000,3,1,0,396000,1,0,20,13,0.01,25585.83,87.2,21.65,1,5,travel rn,debt_consolidation,906xx,CA
5911,80000,240,1400,4,1,1,129000,0,0,30,11,-0.01,7388.65,60.24,12.35,0,1,Sterile Processing Technician ,debt_consolidation,532xx,WI
5912,180000,300,2600,6,4,1,225000,1,0,30,10.05,-0.01,8264,71.19,16.76,0,-7,Warehouse Laborer,debt_consolidation,088xx,NJ
5913,60000,240,1200,4,8,2,322000,1,0,20,7.05,-0.01,3422.52,53.96,10.35,0,416,President,home_improvement,180xx,PA
5914,80000,300,1000,4,3,2,210000,0,0,20,5.95,0.01,3693.65,76.24,21,0,268,Washington Post,debt_consolidation,982xx,WA
5915,90000,240,1600,3,1,1,221000,1,0,30,13.05,0,11815.17,58.52,34,0,299,Charlotte Pediatric Dentistry,debt_consolidation,282xx,NC
5916,200000,240,3300,2,10,3,960000,1,0,10,10.95,-0.01,26116.17,29.31,16.76,0,336,Housing Investments Inc,debt_consolidation,024xx,MA
5917,350000,300,5000,5,3,2,437000,1,0,10,10.05,-0.01,17687.83,58.84,22.24,1,280,Registered nurse,debt_consolidation,023xx,MA
5918,220000,300,3000,6,2,0,274000,1,0,10,6.95,0,15000.65,43.52,21,0,-8,Department of the Navy,debt_consolidation,967xx,HI
5919,160000,240,2800,3,3,0,294000,1,0,10,6,-0.01,1327.52,89.02,14.76,1,0,field tech,home_improvement,770xx,TX
5920,80000,240,1200,2,3,0,428000,0,0,10,13.11,0,9851.83,31.24,28,0,-5,Sr. Development Manager,credit_card,727xx,AR
5921,40000,240,700,5,4,1,178000,0,0,10,10.95,0.01,4940.17,59.29,11.35,0,299,Driver,other,331xx,FL
5922,150000,240,2600,3,7,0,367000,1,1,20,14,-0.01,33780.48,61.48,30.88,0,356,THE EXERCISE COACH,credit_card,600xx,IL
5923,140000,300,2100,6,1,1,456000,0,0,20,10.11,0,3000.65,60.28,13.76,1,5,President,debt_consolidation,197xx,DE
5924,250000,240,4400,3,10,0,364000,1,0,20,10.84,0.01,25551.17,64.54,19.76,0,346,Data Systems Specialist,credit_card,760xx,TX
5925,60000,240,1100,2,1,2,380000,1,1,30,10,0.01,84344.17,70.78,19.24,0,386,MSD Pike Township,debt_consolidation,460xx,IN
5926,50000,240,800,2,5,1,192000,0,1,30,14.95,1.01,6999.83,73.29,49.88,0,331,Associate Director,credit_card,606xx,IL
5927,350000,300,4700,5,10,0,444000,1,0,20,8.95,-0.01,12041,39.42,36,0,362,UPS,debt_consolidation,189xx,PA
5928,120000,300,1500,5,5,1,193000,1,0,20,21,0,2666.35,22.69,23,1,299,Grinder/machinist,debt_consolidation,852xx,AZ
5929,140000,300,1800,4,5,1,416000,1,0,20,14.16,0,13036.35,70.2,40.76,0,328,Senior Research Associate,medical,801xx,CO
5930,220000,300,2300,2,10,0,485000,0,0,40,17.11,0.01,31093.52,47.64,49.12,1,10,Sales Manager,debt_consolidation,351xx,AL
5931,120000,300,1700,5,10,0,225000,1,0,20,15.11,1,8323.17,73.6,27,0,417,Production worker,debt_consolidation,479xx,IN
5932,120000,300,1400,4,10,0,264000,1,0,10,12,0.01,4979.35,30.02,16.88,1,-1,AjosI,debt_consolidation,125xx,NY
5933,210000,300,2800,6,2,1,352000,1,0,10,9.05,-0.01,11211.35,94.36,19.35,0,323,Datrose,debt_consolidation,959xx,CA
5934,350000,300,4800,5,1,0,522000,1,0,20,17,0.01,37649.52,70.74,41.12,0,389,Southampton Township,debt_consolidation,080xx,NJ
5935,100000,240,1900,6,10,2,155000,1,0,30,6.11,1,7358.65,72.76,25,0,283,food service clerj,debt_consolidation,054xx,VT
5936,200000,300,2400,4,7,2,385000,1,0,20,14.16,0.01,22534.65,76.74,42.24,0,287,Budget Examiner,debt_consolidation,122xx,NY
5937,190000,300,2400,4,3,2,193000,1,0,20,15,-0.01,7717.35,68.89,29.12,0,7,Texas A&M University,debt_consolidation,778xx,TX
5938,270000,300,3500,4,9,0,310000,1,0,10,6.89,0,28437.65,75.3,19,0,0,color craft ltd,debt_consolidation,060xx,CT
5939,180000,300,2300,4,6,1,317000,1,0,30,7.95,0,11577.52,91.91,17.88,0,339,Anthonys Coal Fired pizza,debt_consolidation,106xx,NY
5940,80000,240,1400,4,5,0,253000,0,0,20,9,0.01,9501.65,82.49,13.24,1,1,alcoa fastening systems,car,923xx,CA
5941,120000,240,2000,3,1,1,383000,0,1,20,10,0,12702.83,72.28,24,1,369,Account Manager,moving,017xx,MA
5942,250000,240,4300,3,8,1,450000,1,1,20,13,-0.01,22697.65,59.21,36.12,1,362,Register Nurse,debt_consolidation,906xx,CA
5943,20000,240,500,4,5,1,245000,0,0,40,10.89,-0.01,18612.65,44.02,18.35,0,-6,SGT/E5,credit_card,765xx,TX
5944,140000,240,2300,2,7,0,300000,1,1,20,6.95,-0.01,6437.52,63.2,19.76,1,0,Aircraft Mechanic,debt_consolidation,784xx,TX
5945,200000,240,3400,2,10,0,254000,1,1,30,13.89,0.01,33935.48,74.28,32.88,1,397,Clark County School District,credit_card,891xx,NV
5946,180000,300,2100,3,9,0,468000,1,1,30,16.05,-0.01,45330.52,53.86,39.88,0,466,Logistics Supervisor,debt_consolidation,281xx,NC
5947,120000,300,1500,5,1,1,179000,1,0,20,9,0.01,10576.35,63.52,9.35,1,9,Server,debt_consolidation,894xx,NV
5948,140000,300,1900,5,3,2,445000,1,0,0,7.95,0,6503.48,88.8,11.88,0,438,senior systems technician,debt_consolidation,180xx,PA
5949,70000,240,1200,5,8,1,94000,1,0,20,7.95,-0.01,6470.35,62.08,17.76,1,7,CNA,small_business,116xx,NY
5950,220000,240,3700,2,10,2,480000,1,0,20,27.84,1,3406,50.11,46.88,1,432,Business Analyst,debt_consolidation,198xx,DE
5951,200000,300,2600,5,9,0,250000,1,0,20,6.11,0.01,6170,82.78,31.12,0,0,working lead,debt_consolidation,287xx,NC
5952,100000,300,1400,7,10,0,241000,1,0,20,10.05,0.01,7406.48,78.7,40.24,0,287,Emblem Health,other,132xx,NY
5953,110000,300,1300,3,3,0,264000,0,0,10,6.05,0,5914.17,46.62,30.24,1,10,Account Manager,debt_consolidation,857xx,AZ
5954,70000,240,1200,3,4,1,319000,1,0,0,7.95,0.01,5184.35,59.22,7.76,0,-3,Manager,moving,330xx,FL
5955,100000,300,1200,3,10,0,165000,1,0,20,10.95,0,9129.83,44.61,24.88,1,-6,Unit Secretary,debt_consolidation,333xx,FL
5956,200000,240,3300,2,4,1,645000,1,1,20,12.95,0,50265.83,91.52,26.24,0,396,WPG Americas,debt_consolidation,117xx,NY
5957,90000,240,1500,4,1,1,200000,1,0,40,18.05,0.99,4962.83,16.52,46,0,430,Senior Payroll Specialist,debt_consolidation,074xx,NJ
5958,130000,240,2400,4,4,0,403000,1,0,10,13.05,0.01,13072.65,55.76,24.24,0,412,RN SUPERVISOR,debt_consolidation,363xx,AL
5959,250000,300,3300,5,2,0,295000,1,0,30,23.95,0.01,37219.83,85.8,40.76,1,388,Assistant principal ,credit_card,760xx,TX
5960,120000,240,2100,5,3,0,184000,0,0,10,5.89,0,5841.83,54.6,29.12,0,2,General Electric,debt_consolidation,336xx,FL
5961,150000,300,1800,4,10,0,247000,0,0,20,10.89,1.01,17567.35,72.36,16.88,1,279,lead maintance,debt_consolidation,198xx,DE
5962,150000,240,2500,3,7,2,485000,1,1,0,5.11,0.01,844.83,4.98,16.88,1,393,Director of Business Development,house,606xx,IL
5963,140000,240,2100,1,3,1,259000,1,1,30,4.95,-0.01,45594.65,44.7,27.24,1,320,tsiusa,debt_consolidation,770xx,TX
5964,80000,240,1400,3,6,2,330000,1,0,20,11.11,-0.01,20678.65,50.16,12.12,0,294,Salon royale court ,home_improvement,191xx,PA
5965,50000,240,900,3,10,1,309000,0,0,20,6.89,0.01,27500.65,75.68,32.65,0,333,W&H Systems Inc,debt_consolidation,070xx,NJ
5966,120000,240,2000,4,2,1,138000,0,0,10,7.95,0,-183.74,3.68,11.12,0,-8,MoneyGram International,debt_consolidation,802xx,CO
5967,60000,240,1000,3,4,1,197000,0,0,20,7.05,-0.01,5022.17,66.11,13.24,0,1,ENTOMOLOGY,debt_consolidation,881xx,NM
5968,150000,240,2400,1,7,0,281000,0,1,30,14.05,0,10599.52,34.02,24.88,1,4,Medical Social Worker,debt_consolidation,315xx,GA
5969,80000,240,1300,1,10,1,390000,1,1,10,11.11,0,4993.17,21.92,25.24,1,342,Meat mgr,vacation,117xx,NY
5970,110000,240,1800,1,2,0,317000,0,1,20,16.84,0,18627,37.49,32.88,0,0,City of Chillicothe,credit_card,431xx,OH
5971,160000,300,2000,4,10,1,240000,1,0,10,6.84,0.01,5096.83,31.7,18.24,0,270,Physician Scheduler,credit_card,917xx,CA
5972,30000,240,500,4,1,1,176000,1,0,10,5.11,0.01,1146.35,47.46,9.24,1,10,Program Coordinator,debt_consolidation,116xx,NY
5973,120000,300,1400,3,5,1,190000,1,0,30,13.11,-0.01,11798.17,52.82,16.24,1,7,Server ,debt_consolidation,296xx,SC
5974,300000,300,3700,4,1,1,527000,1,0,30,27.95,0.01,5620.83,30.21,67.12,0,5,Program Analyst ,credit_card,207xx,MD
5975,300000,300,4100,5,1,0,600000,1,0,10,12.89,0.99,19795.35,47.6,24,0,1,Chavez Industries,debt_consolidation,805xx,CO
5976,20000,240,300,3,1,1,192000,1,0,10,1.84,-0.01,641.48,0.24,4.65,0,277,Ecolab,wedding,554xx,MN
5977,350000,300,4500,5,3,0,600000,1,0,20,8.05,0,17202.65,44.82,28.65,1,-2,Analyst,debt_consolidation,210xx,MD
5978,280000,300,2900,2,1,0,366000,1,0,10,30.84,0,10716.35,12.09,59.12,1,327,Financial Planner,credit_card,430xx,OH
5979,120000,240,2200,4,10,1,182000,1,0,20,4.95,0.01,11224.83,72.71,9.24,1,0,Olympic Tune/ Street Rods Plus,debt_consolidation,958xx,CA
5980,240000,300,2700,2,2,1,381000,1,0,10,13.89,0.01,17522.35,25.72,22.35,0,297,Financial Advisor,credit_card,916xx,CA
5981,60000,240,1000,2,4,0,244000,1,1,20,9.16,0,9644.17,95.46,18,0,-8,Magna Mirrors ,debt_consolidation,493xx,MI
5982,130000,240,2200,4,3,0,199000,1,0,10,9.84,1.01,8736.35,63.39,21.76,1,-4,Customer service ,debt_consolidation,245xx,VA
5983,100000,240,1800,3,9,0,250000,0,0,30,6.89,0,630,13.11,7.12,0,287,CONSTRUCTION FOREMAN,home_improvement,920xx,CA
5984,290000,300,3800,4,10,2,603000,1,0,20,9.84,0,107205.35,72.96,47.24,1,333,Verizon,debt_consolidation,078xx,NJ
5985,300000,240,5500,4,4,1,506000,1,0,10,12.84,0.01,30388.52,73.88,19.12,0,1,San Francisco VA Medical Center,debt_consolidation,940xx,CA
5986,170000,300,2100,5,10,1,310000,1,0,10,13.95,0.01,15911.35,75.6,25.76,0,317,Trident Mortgage,debt_consolidation,080xx,NJ
5987,90000,240,1500,3,3,0,528000,1,0,20,11,0.01,112762.83,82.7,23.35,0,274,Newby Insurance Agency,credit_card,460xx,IL
5988,40000,240,700,1,4,1,124000,0,1,30,12.95,-0.01,11205.52,46.76,20.88,0,332,Baycare,debt_consolidation,337xx,FL
5989,350000,300,4400,4,1,0,503000,1,0,30,13.05,0.01,37105.65,80.34,36.12,1,371,Deputy Sheriff,credit_card,986xx,WA
5990,80000,300,900,3,1,1,190000,0,0,20,10.89,0.01,6459.48,82.1,16,0,-5,Pioneer Prep,debt_consolidation,852xx,AZ
5991,80000,240,1400,2,4,1,260000,0,0,10,14.05,0,10744,31.3,16.12,0,7,registered sleep tech,credit_card,236xx,VA
5992,150000,240,2600,3,10,0,493000,0,0,20,19.89,0.99,17757.83,48.74,41.24,1,293,manager,medical,840xx,UT
5993,270000,300,4000,7,9,2,319000,1,0,10,8.95,0,36123,67.74,21,1,297,Priest,debt_consolidation,948xx,CA
5994,70000,240,1200,2,6,1,415000,1,1,20,9.95,0.01,12039.83,79.16,23.35,1,359,Director,debt_consolidation,926xx,CA
5995,100000,240,1600,1,6,0,481000,0,1,20,9.84,0,8361.65,77.56,22.88,1,278,Director of Food & Beverage,home_improvement,840xx,UT
5996,120000,300,1600,4,7,1,140000,1,0,10,7.05,0,16047.65,55.88,13.88,1,-2,security officer,debt_consolidation,916xx,CA
5997,250000,300,3400,5,1,0,510000,1,0,10,14.11,-0.01,11005.35,22.51,46.12,1,387,Manager,other,487xx,MI
5998,120000,240,1900,2,3,0,313000,1,1,30,12.11,0.01,16454.35,61.16,37.24,1,4,Community Marketing Manager,credit_card,441xx,OH
5999,120000,240,2100,3,10,2,324000,1,0,30,11.89,0.01,5363.35,82.31,16.24,1,6,stone belt freight lines,debt_consolidation,474xx,IN
6000,120000,300,1800,6,5,1,390000,1,0,20,6.89,-0.01,19611.35,80.91,6.76,0,-7,Mechanical Engineer,debt_consolidation,201xx,VA
6001,110000,300,1500,6,1,1,165000,1,0,20,12.11,0.01,4056.83,98.26,32.76,1,412,Store Manager,debt_consolidation,787xx,TX
6002,80000,300,1000,3,1,0,172000,1,1,10,5.16,0,9198.17,90.98,29.12,0,412,EVERGO TECHNICIAN,debt_consolidation,301xx,GA
6003,240000,300,3000,4,6,1,497000,1,0,20,10.89,2,747.48,2.34,39,0,302,Dockbuilder 1556,home_improvement,086xx,NJ
6004,100000,240,1800,5,1,1,132000,1,0,20,9.95,-0.01,5097.83,26.48,11.35,0,8,data administrator,debt_consolidation,223xx,VA
6005,30000,240,600,3,10,0,150000,0,0,20,9.89,0.01,10625.17,88.32,20.88,0,2,central florida construction,debt_consolidation,328xx,FL
6006,100000,240,1900,5,1,1,156000,0,0,20,4.89,-0.01,2848.17,80.36,6,0,-8,EMT,debt_consolidation,114xx,NY
6007,100000,240,1700,3,2,2,190000,1,0,30,10.05,0,8423,47.21,11.65,1,9,ACCOUNTANT,credit_card,081xx,NJ
6008,130000,240,2100,1,6,0,656000,1,1,0,12.16,-0.01,14398.65,22.58,37,0,396,solutions architect,debt_consolidation,078xx,NJ
6009,100000,240,1800,4,10,1,325000,0,0,30,15,-0.01,13711.35,85.49,61.12,1,459,"Target Promotions and Marketing,Inc",debt_consolidation,331xx,FL
6010,100000,240,1700,3,10,0,188000,0,1,30,8.95,0,17396,85.62,23.88,0,471,Sales Team Manager,credit_card,719xx,AR
6011,120000,300,1700,7,10,0,244000,1,0,20,5.84,0.01,6349,70.74,14.24,1,354,driver,debt_consolidation,729xx,AR
6012,70000,240,1300,4,9,0,325000,1,0,20,15.89,0,4133.48,30.12,17.35,0,-8,Document Management Specialist,debt_consolidation,355xx,AL
6013,190000,240,3900,6,6,0,319000,1,0,10,6.89,0.01,3992.65,64.8,14.76,0,303,Manager,small_business,370xx,TN
6014,180000,300,2000,2,10,0,268000,1,0,20,6.95,0.01,4947.17,22.1,27.76,0,315,maryland national capitalparkpalnning co,debt_consolidation,207xx,MD
6015,200000,240,3300,2,10,0,469000,1,1,20,8.89,-0.01,6911.65,86.89,23.65,1,-1,Driller,debt_consolidation,932xx,CA
6016,100000,240,1700,3,2,1,553000,1,0,0,3.84,0.01,10094.48,62.11,4.24,1,4,Senior Software Developer,debt_consolidation,028xx,RI
6017,230000,300,3200,5,9,2,275000,1,0,20,13.84,0.01,31282,79.69,23.24,1,292,Service agent,debt_consolidation,117xx,NY
6018,100000,240,1700,2,10,0,469000,1,0,10,11.89,0,23335,53.29,32,0,507,City of Novato,debt_consolidation,949xx,CA
6019,180000,300,2600,5,10,1,310000,1,0,0,2.11,0.01,1881.35,74.26,5.65,0,337,manager,debt_consolidation,200xx,DC
6020,150000,240,2600,4,10,1,293000,1,0,30,23.11,0,12778.65,27.86,30.12,0,-3,Supervisor,debt_consolidation,115xx,NY
6021,230000,300,3200,5,10,1,318000,1,0,20,8.05,0.01,2521.48,30.54,24,1,279,Operations Assistant,debt_consolidation,238xx,VA
6022,20000,240,200,3,10,1,257000,0,0,20,11,-0.01,20796.35,82.78,19.65,0,271,Premier Mounts,other,917xx,CA
6023,80000,240,1400,3,10,0,203000,0,0,10,9.05,0.01,4673.35,50.24,14.76,0,292,Carolina Bone and Joint,debt_consolidation,281xx,NC
6024,120000,300,1300,3,10,1,206000,1,0,20,13.11,-0.01,15372.17,66.06,18.24,1,4,Manager,debt_consolidation,913xx,CA
6025,200000,240,3300,2,1,1,275000,1,1,30,15.05,0.99,18523,72.49,23.65,1,304,ASSISTANT MANAGER,debt_consolidation,927xx,CA
6026,240000,300,3300,6,6,0,379000,1,0,20,8.95,0,37146,86.29,30,1,350,Dept of Veterans Affairs,debt_consolidation,782xx,TX
6027,150000,300,1700,2,1,0,431000,1,0,20,15.89,0.01,16387,48.66,32.35,1,352,Cust Service and Regional Sales Manager ,debt_consolidation,553xx,MN
6028,60000,240,1000,2,8,1,182000,1,1,10,4.95,0.01,10557.83,76.36,6.12,0,0,Home Depot,debt_consolidation,954xx,CA
6029,50000,240,900,3,10,1,206000,0,0,0,10.89,0.01,2484.48,16.72,17.65,0,1,erie school district,other,165xx,PA
6030,20000,240,400,5,10,0,213000,1,0,30,17.95,0.01,5082.83,28.59,23.88,0,3,office coordinator,debt_consolidation,232xx,VA
6031,150000,300,2100,5,9,2,220000,1,0,10,10.95,0.01,14102.17,47.12,47.12,1,288,Insurance Specialist,debt_consolidation,224xx,VA
6032,160000,240,2600,2,7,1,200000,0,0,30,16.05,0.01,18363.48,52.78,28.65,0,5,LENOX HILL HOSPITAL,debt_consolidation,114xx,NY
