id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state,loan_status
2801,140000,300,2100,6,5,1,273000,1,0,7.84,-0.01,1685.35,32.21,21.88,1,-4,paralegal,medical,341xx,FL,0
2802,150000,240,2300,1,3,0,1006000,1,10,6.05,-0.01,40555.17,89.89,20.76,1,421,Sales,credit_card,077xx,NJ,1
2803,120000,240,2000,3,5,0,534000,0,10,17.11,0,15287,40.29,30,1,355,Production Supervisor,debt_consolidation,933xx,CA,1
2804,200000,300,2400,3,10,0,422000,1,30,16.11,-0.01,26734.17,78.12,39.76,0,354,Store Manager,credit_card,171xx,PA,0
2806,100000,300,1300,4,10,0,317000,0,10,7.16,0.01,34819.83,86.41,23.35,1,339,Coordinator,debt_consolidation,554xx,MN,0
2808,100000,240,1600,2,10,0,564000,1,20,25.95,0.01,35485.65,80.24,38.88,1,2,Analyst,credit_card,786xx,TX,1
2812,200000,300,2400,4,10,0,360000,1,20,6.84,0,4172.65,77.29,21,0,280,Service manager,debt_consolidation,300xx,GA,0
2813,200000,240,3100,1,10,1,685000,0,20,13.95,0,10416.48,41.82,20,1,342,Registered nurse ,debt_consolidation,941xx,CA,1
2814,150000,240,2500,2,10,0,344000,0,30,21.16,0,12394.52,30.8,47.65,1,408,Teacher,home_improvement,785xx,TX,0
2815,100000,300,1100,3,10,0,294000,0,10,16.11,0,5052.17,64.44,39.12,1,0,Work Leader,credit_card,731xx,OK,0
2816,70000,240,1100,1,3,0,215000,1,10,19.05,0.01,4190.83,7.09,33.24,0,282,Business Coordinator,credit_card,809xx,CO,1
2818,80000,240,1300,1,1,1,199000,1,10,12.84,-0.01,9541.52,61.46,25.88,0,-10,Sous Chef,debt_consolidation,334xx,FL,1
2819,90000,240,1400,2,2,1,103000,1,20,7.11,-0.01,11966.17,50.18,7,1,4,Tire Tech,credit_card,933xx,CA,0
2820,50000,240,1000,4,1,0,225000,1,20,8,0,8985,98.41,15.35,1,2,Occupancy Coordinator,credit_card,935xx,CA,0
2821,200000,240,3200,2,10,0,340000,1,20,14.11,0,13163.65,81.34,39.65,1,380,operator,debt_consolidation,424xx,KY,1
2822,280000,240,4500,2,4,0,466000,1,10,3.89,-0.01,41345.48,95.78,23.24,1,387,Application Analyst,credit_card,972xx,OR,1
2823,150000,240,2400,2,9,0,244000,1,10,10.84,1.99,17534.35,62.44,28.12,0,384,Sales,debt_consolidation,451xx,OH,1
2827,10000,240,100,1,1,1,63000,0,0,3.95,0.01,1600.17,6.29,9.88,0,2,"Team Awesome Productions, Inc.",credit_card,941xx,CA,0
2828,180000,300,2200,4,10,0,535000,0,20,16.11,0,30030,66.48,28.35,1,313,Agent Owner,debt_consolidation,630xx,MO,0
2831,120000,240,2100,3,7,1,258000,1,20,8.05,0.01,10403.17,84.9,17.12,1,7,MEMBER FINANCIAL SERVICE,debt_consolidation,770xx,TX,0
2832,80000,240,1400,4,10,1,281000,1,20,11,0.01,11652.35,59.24,53.65,1,317,Sergeant First Class,debt_consolidation,765xx,TX,0
2835,180000,300,2100,3,10,0,447000,1,20,13.05,1.01,4095.35,20.7,49.76,0,329,driver,debt_consolidation,136xx,NY,0
2836,120000,240,1900,1,1,0,139000,1,20,23.89,0.01,14951.48,20.92,42.65,1,288,accountant ,debt_consolidation,295xx,SC,1
2838,140000,300,1700,4,1,1,231000,1,20,16.89,-0.01,7716,76.49,25.88,0,0,Montgomery Regional Hospital,debt_consolidation,240xx,VA,0
2839,100000,240,1700,3,5,1,156000,1,10,14.89,0.01,6184.52,46.81,20,0,341,licensed massage therapist,debt_consolidation,342xx,FL,0
2840,130000,300,1400,3,10,1,269000,1,20,11.95,1,10725.65,47.9,31.76,1,287,Mailhandler,debt_consolidation,606xx,IL,0
2843,240000,240,3700,1,10,0,425000,1,20,12.11,0.01,11968.83,67.11,17.76,0,279,Maintenance,debt_consolidation,853xx,AZ,1
2844,80000,240,1300,2,7,1,250000,0,10,5.05,0.01,8942.65,92.6,9.88,1,-5,Assistant Project Manager,debt_consolidation,958xx,CA,1
2847,50000,240,900,4,10,0,451000,1,0,6.95,-0.01,10678,86.11,12,0,438,Manager Transportation,major_purchase,891xx,NV,0
2850,90000,240,1600,4,10,0,634000,1,10,8.84,-0.01,2076.35,26.79,40.12,0,490,Manager,debt_consolidation,973xx,OR,0
2853,250000,240,3900,1,10,0,690000,1,10,14.05,0.01,103112.65,36.32,25.24,0,292,Control Board Operator,debt_consolidation,956xx,CA,1
2856,120000,240,1900,2,5,2,306000,1,20,3.89,-0.01,7913.83,74.01,4.76,1,7,Pipefitter/welder apprentice ,credit_card,850xx,AZ,1
2859,200000,300,2500,4,10,0,265000,1,10,8.16,0,12682.35,49.58,20.12,1,305,Grocery,debt_consolidation,024xx,MA,0
2861,160000,240,2400,1,1,0,603000,1,20,23.95,0,17186.17,14.3,51.35,0,505,SEMS Specialist,debt_consolidation,705xx,LA,1
2862,100000,240,1600,2,3,0,1165000,1,10,8.16,0,7273.65,40.54,30.12,1,410,Sales,home_improvement,786xx,TX,0
2864,70000,240,1200,2,10,2,168000,1,30,11.16,0.01,6414.35,38.82,25,0,285,The Methodist Hospital,debt_consolidation,770xx,TX,0
2865,320000,300,4200,4,9,0,631000,1,10,12.16,1,15163,60.92,19.12,0,315,"shawn m. dahlen & co., inc.",debt_consolidation,020xx,MA,0
2866,70000,240,1100,2,4,0,274000,0,20,15.16,0.01,16100.83,57.29,44.76,1,456,"Assistant Director, Faculty Development",credit_card,023xx,MA,1
2868,120000,240,2200,4,7,0,233000,1,20,7.89,0,16037.17,96.22,22.76,0,2,principal admit worker ,debt_consolidation,925xx,CA,0
2870,160000,300,1700,2,2,0,422000,1,20,8.95,-0.01,18660.83,65.24,36.24,0,318,Camden Heart Care,debt_consolidation,290xx,SC,1
2872,120000,300,1500,3,6,1,200000,1,30,14.05,-0.01,10327.35,56.48,22.76,1,0,a&h,credit_card,029xx,RI,0
2873,160000,240,2900,4,4,1,269000,1,20,6,-0.01,6842.48,88.12,25.35,1,2,Trainer,debt_consolidation,900xx,CA,0
2877,280000,240,4700,2,9,0,469000,1,20,10.89,0,30055.17,71.61,26.24,0,267,Vp of concrete division,credit_card,295xx,SC,1
2878,30000,240,600,5,8,2,209000,1,20,5.89,0.01,3908.83,97.44,11.24,0,7,investment call center rep,other,601xx,IL,0
2879,130000,240,2200,2,10,0,256000,1,20,11.16,0.01,22162.35,54.24,25.88,1,-5,Service Technician,credit_card,430xx,OH,0
2882,250000,300,2500,2,1,1,406000,0,20,12.95,-0.01,5418.48,23.8,27.76,1,6,Senior Analyst,debt_consolidation,080xx,NJ,0
2883,100000,300,1300,5,8,0,292000,1,30,24.95,1.01,19926.17,63.14,41.88,1,281,Mission Support Spec,debt_consolidation,328xx,FL,0
2884,210000,240,3300,1,10,0,528000,1,10,10.95,0.01,19440.17,36.94,21,1,281,Software Engineer,credit_card,489xx,MI,1
2886,40000,240,700,5,10,1,478000,1,10,7.95,-0.01,14054,66.36,18.24,1,354,City delivery,other,172xx,PA,0
2891,300000,300,3600,3,2,0,825000,1,0,10,-0.01,6230,13.09,25.65,1,409,Senior Director of Finance,small_business,805xx,CO,1
2892,10000,240,200,1,10,0,644000,0,0,4.89,0.01,5189,27.08,21.88,1,325,Teacher,credit_card,125xx,NY,1
2893,40000,240,700,4,1,1,319000,1,30,22.95,0,31881.83,58.79,34.24,0,279,VOLT WORKFORCE SOLUTIONS,moving,913xx,CA,0
2895,120000,240,2000,2,10,0,290000,0,10,12.16,-0.01,13075.52,41.68,16.24,0,296,R.W.Raddatz,debt_consolidation,330xx,FL,0
2897,180000,240,2900,2,10,1,387000,1,20,19.16,0.01,19404.17,41.79,50.88,1,360,Correctional Officer,credit_card,939xx,CA,0
2898,60000,240,1000,3,10,0,180000,0,30,7.95,0,21233.65,81.19,21.35,0,293,Clerical Team Leader,credit_card,077xx,NJ,0
2899,350000,240,5900,3,10,1,403000,1,20,18.11,0,14289.83,23.98,24.65,1,8,technician,debt_consolidation,951xx,CA,0
2901,120000,240,1900,1,10,1,187000,0,20,11.89,-0.01,11124.65,31.74,38.76,1,290,MACHINE OPERATOR ,credit_card,551xx,MN,1
2902,60000,240,1000,2,1,0,197000,0,0,5.16,0,2590,20.4,24.12,1,-10,shop,other,601xx,IL,0
2903,100000,240,1600,2,10,1,135000,1,20,9.05,1,10667.65,77.36,10.12,1,318,Tax Preparer,debt_consolidation,145xx,NY,1
2906,10000,240,300,5,10,1,260000,1,20,11,0,15934,71.62,20.12,0,-6,Department of Army Civilian,medical,283xx,NC,0
2908,130000,240,2400,4,2,2,360000,1,20,20.16,1.01,13446,70.52,37.88,0,355,Manager,debt_consolidation,553xx,MN,0
2909,260000,240,3900,1,2,1,597000,1,20,19.95,-0.01,1844.83,3,49.76,0,266,Chief Pilot,debt_consolidation,922xx,CA,1
2911,160000,240,2400,1,5,2,574000,0,20,9.11,1.01,9798.17,54.94,59.12,1,-7,Sr Systems Engineer,credit_card,211xx,MD,1
2912,150000,240,2300,1,10,0,305000,0,10,12.05,0.01,10619.83,25.72,29,0,334,UPS,debt_consolidation,995xx,AK,1
2914,100000,300,1000,1,5,1,230000,1,20,19.11,0,20499,66.58,35.76,1,-1,Resolution Ombudsperson,credit_card,606xx,IL,1
2915,150000,240,2700,3,2,1,750000,1,10,7.05,1,7440.65,69.16,26.88,1,9,Sycamore Management,debt_consolidation,921xx,CA,0
2916,80000,240,1400,2,2,1,234000,0,30,11,0.01,9839.17,68.9,15.35,0,1,Wildlife Refuge Specialist,debt_consolidation,922xx,CA,1
2917,100000,240,1500,1,9,1,194000,0,20,8.89,-0.01,15735.83,47.32,17.12,1,426,Crewmember,credit_card,750xx,TX,1
2920,240000,240,4300,4,10,2,335000,1,30,12.95,0.01,28729.65,81.54,34.88,0,346,Labor ,credit_card,775xx,TX,0
2921,50000,240,700,1,3,0,253000,0,20,21.89,0,12994,13.42,41,0,539,Medical Technologist,debt_consolidation,225xx,VA,1
2922,160000,240,3000,5,10,0,369000,1,20,7.84,-0.01,676.35,40.42,23.76,0,1,traffic officer,debt_consolidation,917xx,CO,0
2924,130000,300,1700,4,10,0,278000,1,30,12,0,33087.83,55.86,32.88,0,384,Teacher,credit_card,973xx,OR,0
2925,350000,240,5600,2,10,0,413000,1,30,16.11,0,37750,42.92,34.88,1,357,Sales,credit_card,741xx,OK,0
2927,240000,300,2900,4,9,0,306000,1,20,13.89,-0.01,26518.35,40.8,29.76,0,360,machinist,debt_consolidation,770xx,TX,0
2928,150000,240,2400,1,10,1,347000,0,20,7.11,0.01,8778.48,71.88,35.24,0,432,Merchandise Host,debt_consolidation,928xx,CA,1
2929,80000,240,1200,2,10,0,171000,1,10,10.95,0.99,5950,27.08,43.24,0,338,customer service manager,credit_card,242xx,VA,0
2930,100000,300,1300,5,9,1,306000,1,20,11.16,-0.01,20153.65,76.91,23.12,1,398,Chemist,debt_consolidation,080xx,NJ,0
2931,150000,300,1800,3,10,0,329000,0,30,21.11,0.01,44089.35,67.06,31.76,0,511,Teacher,debt_consolidation,166xx,PA,1
2933,80000,240,1300,2,4,1,213000,1,40,12.05,0,19587.17,79.08,23.12,0,2,Supervisor,medical,948xx,CA,1
2936,350000,300,5100,6,5,0,450000,1,20,7.89,1.01,23269.65,68.72,18.12,0,-9,"Director, Compliance & Operations",moving,300xx,GA,0
2937,120000,240,1800,1,5,1,344000,0,20,11.95,0,8100.65,76.94,18.88,0,-1,Finance Lead,debt_consolidation,198xx,DE,1
2939,260000,300,3500,5,10,0,297000,1,30,14.16,-0.01,19025,70.46,20,0,280,Supervisor,debt_consolidation,782xx,TX,0
2941,180000,300,2000,2,4,0,265000,1,10,9.89,0,7086.35,16.7,24.88,0,346,truck driver,debt_consolidation,959xx,CA,0
2942,60000,240,1000,4,1,1,239000,1,40,11.05,0,38458.35,91.42,24.65,1,0,Electronics Technician,debt_consolidation,234xx,VA,0
2944,30000,240,500,2,10,0,339000,0,30,30.89,0.01,39868.17,60.94,40.88,1,402,admin,credit_card,604xx,IL,1
2946,100000,240,1600,2,6,0,653000,0,20,8.05,-0.01,5569.17,89.92,21.65,1,305,Center Manager,home_improvement,788xx,TX,1
2948,120000,240,2000,2,4,0,194000,1,20,8.05,-0.01,12558.52,53.66,17.88,0,297,Lead Printer Technician,debt_consolidation,302xx,GA,0
2949,120000,300,1500,4,3,1,197000,1,30,8.16,-0.01,9422.17,94.5,23.88,1,6,Sales consultant ,debt_consolidation,060xx,CT,0
2951,160000,240,2500,2,9,2,190000,0,20,7,0.01,16609.83,74.98,35.88,0,312,Social worker ,debt_consolidation,785xx,TX,1
2953,200000,240,3100,1,1,0,253000,1,10,8.11,0,13246.35,64.86,16.88,1,282,QE RN,credit_card,640xx,MO,1
2954,350000,240,6300,4,4,0,547000,1,10,6.05,0,8538.52,80.02,18.88,1,275,Physical therapist ,home_improvement,959xx,CA,0
2956,60000,240,1000,4,1,2,212000,0,20,13,0.01,12116.35,96.26,26.12,0,276,Florida Department of Revenue,debt_consolidation,301xx,GA,0
2957,120000,300,1600,5,1,1,322000,1,20,6,0,9146.48,75.89,12.88,1,1,Software Sales,house,303xx,GA,0
2959,80000,240,1300,2,1,1,300000,1,20,7.05,-0.01,12407.52,45.76,11,0,2,Real Estate Agent,debt_consolidation,701xx,LA,0
2960,190000,300,2600,5,7,1,248000,1,30,7.05,0.01,16026.65,92,35.12,1,349,Senior Customer Care Representative,debt_consolidation,150xx,PA,0
2964,180000,300,2300,5,2,1,228000,1,10,7.84,-0.01,3145.83,23.18,21,1,8,Executive Administrative Assistant,debt_consolidation,452xx,OH,0
2967,50000,240,900,3,5,1,125000,0,10,5,0,5250.83,67.2,6,1,0,A.W. Marshall,debt_consolidation,841xx,UT,0
2968,120000,300,1300,2,5,1,260000,1,0,5.95,-0.01,5370.65,49.14,11.12,0,6,North Bergen Board of Education,wedding,070xx,NJ,0
2969,70000,240,1300,4,3,0,219000,0,30,7.11,1,1216.65,24.7,27.76,1,286,Tech,debt_consolidation,770xx,TX,0
2971,50000,240,800,1,1,1,225000,0,10,6.16,-0.01,4668.52,32.36,19,1,-1,Radiologic Technologist,credit_card,135xx,NY,1
2972,160000,240,2400,1,1,1,510000,0,20,7.05,-0.01,19065.65,61.3,34.12,1,298,Dentist ,credit_card,802xx,CO,1
2973,70000,240,1300,4,3,0,75000,1,20,12.05,-0.01,7838,23.89,24.76,0,308,CNA,debt_consolidation,284xx,NC,0
2975,200000,300,2700,6,1,0,222000,1,20,8.95,1.01,9886,87.98,26.12,0,2,Licensed Practical Nurse ,debt_consolidation,484xx,MI,0
2980,200000,300,2300,3,2,2,471000,1,10,7.89,0.01,45021.83,68.54,9,0,3,Engineer,debt_consolidation,940xx,CA,0
2985,80000,240,1200,1,8,1,108000,1,20,6.16,-0.01,6308.83,67.94,13.12,1,305,overnight stocker,credit_card,146xx,NY,1
2986,150000,240,2400,1,3,0,425000,1,20,11.11,0,11947.35,64.32,21.65,0,4,driller,debt_consolidation,763xx,TX,1
2987,150000,300,1800,5,2,0,178000,0,20,21.89,1.01,12533.52,71.44,40.88,0,508,Teacher,credit_card,465xx,IN,0
2988,190000,240,3200,3,5,1,365000,1,10,15.16,-0.01,4293.35,33.44,20.12,1,0,courier,other,900xx,CA,0
2989,140000,300,1900,4,10,1,174000,1,20,3.05,0,4289.17,79.48,5.12,0,0,Customer Service Specialist Intermediate,debt_consolidation,551xx,MN,0
2991,170000,240,2600,1,9,0,315000,0,10,11.95,0.01,14510.83,52.84,27.24,1,7,Research Analyst,debt_consolidation,958xx,CA,1
2993,30000,240,500,2,1,0,300000,0,0,9.95,0.01,7516.65,41.42,25.35,0,314,Hildebran Med Clinic,other,286xx,NC,0
2996,150000,240,2400,2,1,0,536000,1,10,15.95,0.99,29505.52,64.4,52.35,1,487,General Manager Andrea's,debt_consolidation,890xx,NV,1
2998,30000,240,600,4,2,1,78000,0,10,3.89,0,3151.48,36.19,6.12,0,9,Aquatics Specialist,major_purchase,278xx,NC,0
3003,190000,300,2400,4,10,1,209000,1,30,10,0,23988.48,75,39.88,1,302,teacher,credit_card,750xx,TX,0
3004,250000,300,2500,2,4,0,506000,0,20,14.11,0.01,40981.52,77.62,33.65,1,298,Systems and Integration Manager,debt_consolidation,604xx,IL,1
3005,110000,300,1300,3,6,1,213000,1,30,5.89,0,9325.83,88.5,12.12,1,-2,Patient Service Rep,credit_card,945xx,CA,0
3006,270000,300,3100,3,4,1,328000,1,20,7,-0.01,20449.52,81.16,22.24,1,-8,Police Officer,debt_consolidation,335xx,FL,0
3007,120000,300,1700,5,6,0,610000,1,20,19,0,22978.17,77.78,42.24,0,382,Principal,debt_consolidation,064xx,CT,0
3009,350000,240,6300,4,3,0,469000,1,10,9,0.01,7650.83,56.09,18.65,0,353,Consultant,debt_consolidation,606xx,IL,0
3011,80000,240,1200,2,1,0,207000,0,20,13,0.01,5268.65,35.9,19.12,1,-3,Youth Specialist,debt_consolidation,495xx,MI,0
3012,180000,240,3000,2,3,0,310000,0,30,16.84,0,23336.52,53.21,27.35,1,305,RR DONNELLEY,credit_card,539xx,WI,0
3013,250000,300,3200,4,10,0,316000,1,20,14.95,0,22212,64.82,23.24,1,345,Supervisor,debt_consolidation,371xx,TN,0
3014,210000,240,3400,2,5,1,445000,1,10,11,0,18661.17,80.94,24.88,0,-2,Site Operations Manaer,debt_consolidation,186xx,PA,1
3015,110000,300,1400,5,1,1,244000,1,20,19.05,1.99,7859,85.88,23.12,1,-7,Sales Manager,debt_consolidation,950xx,CA,0
3016,70000,240,1200,2,5,1,194000,0,20,6.89,0.01,6126.35,89.08,18.24,0,359,women's leader,debt_consolidation,618xx,IL,1
3018,240000,240,3700,1,10,0,375000,1,30,10,0.01,52169.65,58.76,29.24,1,491,Counselor,credit_card,785xx,TX,1
3022,100000,240,1600,3,2,1,150000,1,30,8.95,0.01,5916.17,51.9,13.88,0,0,MORTGAGE ANALYST,credit_card,928xx,CA,0
3024,70000,240,1100,3,5,0,311000,1,10,8.05,-0.01,11536.35,63.71,16.12,1,-8,att,debt_consolidation,919xx,CA,0
3026,180000,240,2800,2,2,0,510000,1,10,5.89,0.01,17594.83,80.91,23,1,1,Sale and service ,credit_card,774xx,TX,1
3027,140000,300,1700,4,6,0,370000,1,20,14.05,0,32045.48,64.64,23.88,0,1,Production Planner,debt_consolidation,190xx,PA,0
3029,210000,300,2600,4,10,0,254000,1,10,10.11,-0.01,10180.65,39.6,14.88,1,2,Dispatcher,debt_consolidation,917xx,CA,0
3030,50000,240,700,1,10,1,175000,1,10,9.95,1.01,7124.35,27.1,27.12,1,306,resevation manager,debt_consolidation,299xx,SC,1
3031,100000,240,1600,2,10,0,174000,0,10,5.95,-0.01,687.17,14.78,31.88,0,315,"Suwannee Valley Dental, Inc",other,320xx,FL,0
3032,260000,300,3400,4,10,2,294000,1,10,8,-0.01,19141.83,61.22,17,0,413,Buchbinder Tunick & Co. LLP,debt_consolidation,112xx,NY,0
3033,100000,300,1300,4,7,0,211000,0,30,11.05,-0.01,12410.35,77.56,31.76,0,426,Extruder Operator,debt_consolidation,467xx,IN,0
3034,120000,240,1800,1,10,2,431000,1,20,13.05,-0.01,23309.17,53.52,20.88,1,332,Sergeant,debt_consolidation,894xx,NV,1
3036,100000,240,1600,3,10,0,400000,0,20,8.89,-0.01,7290.17,94.52,16.24,0,0,Package car driver,debt_consolidation,853xx,AZ,0
3037,200000,300,3000,6,7,1,356000,1,10,4.11,0.01,7382.52,95.02,6.24,0,-2,Union laborer,debt_consolidation,606xx,IL,0
3039,300000,240,5000,3,7,0,594000,1,10,15.05,0,21208.83,50.72,28,1,9,Payroll Supervisor,credit_card,928xx,CA,0
3041,20000,240,400,2,3,1,111000,1,10,2.05,0.01,90.17,34.04,6.12,0,297,Central Regoinal Hospital,small_business,375xx,NC,0
3042,150000,300,1600,2,10,0,205000,1,20,12.95,0.01,13130.65,27.24,20,1,461,Airport Dispatcher,debt_consolidation,799xx,TX,0
3044,200000,240,3100,1,10,0,364000,0,10,10.95,-0.01,10182.83,60.88,44.12,1,291,warehouse material handler,debt_consolidation,553xx,MN,1
3045,230000,240,3500,1,10,0,546000,0,30,18.16,0,22631.17,13.22,43,0,319,Foreman,debt_consolidation,210xx,MD,1
3046,50000,240,800,2,9,2,347000,0,30,27.05,-0.01,34981.65,55.66,35.24,1,-1,General Manager,debt_consolidation,346xx,FL,0
3049,170000,240,2900,3,1,0,422000,1,30,18,0.98,15812.83,55.54,37.35,1,346,Inside Sales Manager,debt_consolidation,706xx,LA,0
3051,280000,240,4700,3,4,0,281000,1,10,6.05,0.99,8035.52,31.78,26.24,0,279,Teacher,debt_consolidation,932xx,CA,0
3052,100000,240,1600,2,3,1,153000,1,20,6.11,-0.01,19796.52,80.04,15.76,0,5,Youth Pastor,debt_consolidation,320xx,FL,1
3057,90000,240,1500,3,10,0,375000,1,10,10.89,0,15336.65,70.54,32.65,0,292,Marriott Airport in Philadelphia,debt_consolidation,080xx,NJ,0
3058,120000,300,1500,4,10,1,453000,1,30,9.84,0,15309.17,53.82,35.35,1,-3,Driver,home_improvement,338xx,FL,0
3059,100000,240,1600,2,5,0,400000,0,10,9.05,0,10231,37.81,16.88,0,7,Marsh,credit_card,303xx,GA,0
3062,200000,300,2400,4,7,0,465000,1,10,18.84,0.01,26915,67.71,42.24,1,309,assistant store manager,debt_consolidation,117xx,NY,0
3066,30000,240,500,3,1,0,281000,0,40,12.95,-0.01,17025.65,73.32,37.12,0,328,Sales,home_improvement,967xx,HI,0
3067,70000,240,1100,1,7,0,332000,1,10,9.16,0.01,7340,45.96,10.88,0,1,Cutting Edge Networked Storage,debt_consolidation,920xx,CA,1
3068,180000,240,2900,2,7,1,359000,0,20,11.11,0.01,19590.65,52.32,41.24,0,486,Purchasing Manager,debt_consolidation,907xx,CA,0
3069,180000,300,2200,4,4,0,283000,1,20,6,-0.01,7311.17,52.3,13.12,0,-4,sales,medical,400xx,KY,0
3070,120000,300,1200,2,4,1,397000,0,20,17.89,0.01,17823,24.39,51.35,1,1,Media Consultant,credit_card,606xx,IL,0
3074,230000,300,3300,6,5,0,514000,1,20,9,0.01,4997.17,31,20.24,0,3,nurse,debt_consolidation,922xx,CA,0
3075,50000,240,900,3,10,0,213000,1,20,7.89,0.01,4901.17,58.32,18.35,1,2,Bartender,vacation,841xx,UT,0
3076,120000,300,1300,3,4,2,159000,1,30,15.84,0.99,9933.65,53.64,15.65,1,291,welder,debt_consolidation,382xx,TN,0
3077,140000,300,1700,4,6,1,351000,0,20,6.89,0.01,7832.65,98.46,15.24,1,272,Executive Assistant to the President/CEO,debt_consolidation,601xx,IL,0
3080,140000,240,2500,3,9,1,187000,1,30,11.95,0,16846,54.39,16.35,0,2,manager,credit_card,337xx,FL,0
3083,220000,300,2600,3,10,1,482000,1,20,16.11,0.01,28957.35,41.68,34.76,0,275,Captain,debt_consolidation,208xx,MD,0
3084,180000,240,2900,2,10,0,516000,1,20,10,-0.01,1062,12.74,30.76,1,272,Operations and maint supervisor,debt_consolidation,827xx,WY,0
3085,150000,240,2400,2,4,0,256000,1,30,18,0,35951.48,52.91,30.24,1,456,Credit Services ,debt_consolidation,421xx,KY,0
3089,120000,300,1400,2,10,0,231000,1,10,4.95,0.01,11941.83,81.64,14.88,0,537,EKG technician,debt_consolidation,207xx,MD,1
3090,30000,240,400,4,7,0,198000,1,20,12.89,0,7978,95.86,21.76,0,286,St. Luke's Hospital,debt_consolidation,557xx,MN,0
3091,150000,240,2400,2,7,2,431000,1,20,11.11,0.01,5681.65,45.7,31.65,1,286,Project Manager,credit_card,481xx,MI,0
3092,350000,240,6400,4,10,0,442000,1,20,17.11,0.01,19475.83,41.98,27.76,0,284,State of Connecticut,debt_consolidation,068xx,CT,0
3096,190000,300,2300,4,1,0,244000,0,30,10,-0.01,26459.83,46.98,22.88,1,4,Computer Tech,debt_consolidation,480xx,MI,0
3097,180000,300,2000,3,4,0,294000,0,20,14.89,0,22991.65,88.98,36.65,1,286,Attorney ,debt_consolidation,402xx,KY,0
3098,50000,240,800,2,7,0,232000,0,10,7.89,0.01,7819.65,57.46,11.35,1,1,care giver,debt_consolidation,974xx,OR,1
3099,200000,240,3100,1,6,1,263000,1,30,10.16,-0.01,16470.83,57.51,21.76,1,7,Delivery Driver,debt_consolidation,440xx,OH,1
3100,80000,300,900,3,3,0,178000,0,20,11.11,0.01,3857.17,47.66,27.24,0,6,Buffalo Games,debt_consolidation,141xx,NY,0
3102,150000,300,1800,4,2,0,463000,1,10,5.95,0.01,6454.52,92.68,25.12,0,2,Law Enforcement ,debt_consolidation,023xx,MA,0
3103,50000,240,900,4,3,1,149000,1,10,20.05,0,5192.65,25.29,28.76,0,-1,DIME SAVINGS BANK,debt_consolidation,111xx,NY,0
3105,20000,240,400,2,6,1,168000,1,20,5.11,0.01,1529.65,39.16,9.88,0,4,WorldStrides ,debt_consolidation,245xx,VA,0
3106,40000,240,700,3,3,0,179000,0,30,3.89,0.99,1927.65,74.29,22.24,0,322,Electrician,debt_consolidation,871xx,NM,0
3108,140000,240,2600,4,7,2,468000,0,20,14.16,0.01,15249.83,47.98,27.12,0,278,NETDRAGON WEBSOFT INC,medical,972xx,OR,0
3109,90000,240,1700,5,6,0,518000,1,10,25.05,1,2553.65,8.3,34.12,1,288,Programmer,moving,347xx,FL,0
3110,100000,300,1100,2,10,1,365000,1,20,11.05,0,4278.65,44.82,29.12,0,383,Executive casino host,debt_consolidation,894xx,NV,0
3112,120000,240,2000,2,1,1,194000,0,30,20.95,0.01,10147.65,78.99,48.76,0,1,Financial Advisor,debt_consolidation,217xx,MD,1
3113,120000,240,1900,2,3,0,256000,0,20,6.89,2,4544,43.86,20.12,0,363,Cabinet maker,debt_consolidation,958xx,CA,0
3115,110000,240,1700,2,10,1,266000,1,10,14,-0.01,8701.17,58.54,22,1,0,Supervisor,credit_card,073xx,NJ,1
3117,110000,240,1900,2,10,0,302000,0,10,13,0.01,12851,34.06,18.24,1,-8,distribution-window clerk,debt_consolidation,331xx,FL,0
3118,60000,300,600,3,1,1,114000,1,30,11.11,0.01,5221,62.2,12.65,0,0,SUNY Upstatr University,debt_consolidation,131xx,NY,0
3122,100000,240,1600,2,5,1,159000,0,30,8,0.01,11025.83,66.49,15.12,1,-5,Owner,debt_consolidation,065xx,CT,1
3124,50000,240,800,2,9,0,253000,1,30,17.11,0.01,27531.65,75.62,27,1,272,LPN,debt_consolidation,967xx,HI,1
